class;bad_scores;;;;;;;;;;;;
03.02.2003;176454.46;206KNF ОПЛАТА ПО СЧЕТАМ 100006029577. 100006029578;09.02.2009;176454.46;;;;;;;;
03.02.2003;88778.52;206KNF (402752) ЗА УСЛУГИ СВЯЗИ ЗА ЯНВАРЬ 09. ПО С;09.02.2009;88778.52;;;;;;;;
03.02.2003;2203.11;206KNF 752392 СЧЕТ N 100006048159 ЗА УСЛУГИ СВЯЗИ ;09.02.2009;2203.11;;;;;;;;
03.02.2003;964.5;206KNF. 97. СТРАНА-ПЛАТЕЛЬЩИК 752. ЗА РЕМОНТ ТЕЛЕФ;09.02.2009;964.5;;;;;;;;
03.02.2003;1031.46;206KNF ПО СЧ.100006401161 ОТ 25.01.09 ЗА УСЛУГИ СВ;09.02.2009;1031.46;;;;;;;;
03.02.2003;2624.23;206KNF ОПЛАТА СЧЕТА N100006314913 ОТ 22.01.09 - ОП;09.02.2009;2624.23;;;;;;;;
03.02.2003;10001.1;206KNF(402 754)ОПЛАТА ПО СЧЕТАМ    100006370273 ОТ;09.02.2009;10001.1;;;;;;;;
03.02.2003;43097.35;206KNFКОД 752.КЛИЕНТ 21045309.ОПЛАТА УСЛУГ СВЯЗИ П;09.02.2009;43097.35;;;;;;;;
03.02.2003;4366.36;206KNF ЗА УСЛУГИ СВЯЗИ В ЯРВАРЕ 2009 ГОДА. СЧЕТ N ;09.02.2009;4366.36;;;;;;;;
03.02.2003;8147.85;206KNF ОПЛАТА СЧ 100006080933 ОТ 07.01.09 ЗА УСЛУГ;09.02.2009;8147.85;;;;;;;;
03.02.2003;3087.64;206KNF ОПЛАТА ПО СЧ 100006094969 ОТ 07/01/09 ЗА УС;09.02.2009;3087.64;;;;;;;;
03.02.2003;17290.9;206KNF ОПЛАТА ЗА УСЛУГИ СВЯЗИ ПЕРИОД 16.12.2002-15;09.02.2009;17290.9;;;;;;;;
03.02.2003;15021.29;206KNF ОПЛАТА СОГЛАСНО СЧЕТУ N 100006093788 ЗА УСЛ;09.02.2009;15021.29;;;;;;;;
03.02.2003;1992.06;206KNF. ОПЛАТА ПО СЧN 100006023110 ОТ 02.01.09Г.-6;09.02.2009;1992.06;;;;;;;;
03.02.2003;1461.35;206KNF ОПЛАТА ЗА УСЛУГИ СВЯЗИ ПО СЧ.N 100005983164;09.02.2009;1461.35;;;;;;;;
03.02.2003;5000;ЗА УСЛУГИ СВЯЗИ ПО Л/СЧ.21248153 CУММА 5000-00В Т.;09.02.2009;5000.0;;;;;;;;
03.02.2003;1680.31;ОПЛАТА ЗА УСЛУГИ СВЯЗИ ПО СЧЕТУN 100006422016 ОТ 2;09.02.2009;1680.31;;;;;;;;
